id,title,subtitle,poster,pubdate,url,rating,genres,star,star_time
3500793,真假李逵,1981 / 中国大陆 / 动画 短片 / 詹同,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2649083748.jpg,1981(中国大陆),https://movie.douban.com/subject/1431712/,7.9,"动画,短片",4,2006-06-07 08:35:28
3500790,神笔,1955 / 中国大陆 / 动画 短片 / 靳夕 尤磊,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2649081482.jpg,1955,https://movie.douban.com/subject/1431718/,8.4,"动画,短片",4,2006-06-07 08:35:07
3500787,猴子捞月,1981 / 中国大陆 / 动画 短片 / 周克勤,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2527618768.jpg,1981,https://movie.douban.com/subject/1431685/,8.1,"动画,短片",4,2006-06-07 08:34:58
3500785,没头脑和不高兴,1962 / 中国大陆 / 喜剧 动画 短片 / 张松林 / 邱岳峰 姚培华,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2358516564.jpg,1962(中国大陆),https://movie.douban.com/subject/1428578/,8.7,"喜剧,动画,短片",4.5,2006-06-07 08:34:52
3500784,九色鹿,1981 / 中国大陆 / 剧情 动画 短片 / 钱家骏 戴铁郎 / 丁建华 杨成纯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2331868079.jpg,1981,https://movie.douban.com/subject/1428577/,8.9,"剧情,动画,短片",4.5,2006-06-07 08:34:40
3500781,南郭先生,1981 / 中国大陆 / 动画 短片 / 钱家骍 王柏荣 / 郑拾风,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2867148803.jpg,1981(中国大陆),https://movie.douban.com/subject/1431946/,8.1,"动画,短片",4,2006-06-07 08:34:31
3500780,渔童,1959 / 中国大陆 / 动画 短片 / 万古蟾 / 杨文元 邱岳峰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2688325324.jpg,1959(中国大陆),https://movie.douban.com/subject/1431719/,8.7,"动画,短片",4.5,2006-06-07 08:34:25
3500779,雪孩子,1980 / 中国大陆 / 动画 短片 / 林文肖 / 丁建华,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2356708877.jpg,1980(中国大陆),https://movie.douban.com/subject/1431947/,9,"动画,短片",4.5,2006-06-07 08:34:14
3500778,葫芦兄弟,1986 / 中国大陆 / 儿童 动画 / 胡进庆 葛桂云 周克勤 / 戴欣 朱艺,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2561717360.jpg,1986-01(中国大陆),https://movie.douban.com/subject/1428576/,9.1,"儿童,动画",4.5,2006-06-07 08:34:06
3500776,青红,2005 / 中国大陆 / 剧情 / 王小帅 / 高圆圆 李滨,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p900374555.jpg,2005-06-03(中国大陆),https://movie.douban.com/subject/1322851/,7.1,剧情,3.5,2006-06-07 08:33:00
